"subj_id","left_word","left_number","middle_word","middle_number","right_word","right_number","correct_choice_position","is_catch_trial","participant_response_position_e2","is_consistent","trial_num","chose_gems","chose_onlystones","chose_other","response_position","stoneposition","chose_gems_p2","chose_onlystones_p2","chose_other_p2","response_position_p2","correct_choice_position_p2","mentioned_rule"
"60ed501279c68ea1a313d0aa","Comb",3,"Tissue",1,"Rain",1,"middle",FALSE,"right",TRUE,2,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","middle",FALSE
"5bf2f728bd9f150001f6cc42","Arm",4,"Drum",1,"Cookies",1,"left",FALSE,"left",TRUE,2,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"59a734ce0c87a000017481ed","Sandals",4,"Sticker",5,"Pajamas",5,"middle",FALSE,"left",FALSE,2,TRUE,FALSE,FALSE,"middle","right",FALSE,FALSE,TRUE,"left","middle",FALSE
"615e420a23219efe3427a367","Box",4,"Wheel",1,"Popcorn",1,"middle",FALSE,"right",FALSE,2,FALSE,FALSE,TRUE,"left","right",FALSE,TRUE,FALSE,"right","middle",FALSE
"66b244a2f436437d3e109bbe","Cable",1,"Scissors",5,"Baby",5,"middle",FALSE,"left",FALSE,2,TRUE,FALSE,FALSE,"middle","right",FALSE,FALSE,TRUE,"left","middle",TRUE
"5f1b05a8703c380d1393bb27","Doughnut",2,"Rope",4,"Glove",4,"left",FALSE,"left",TRUE,2,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",FALSE
"6684497541f835bd67a199b2","Potatoes",4,"Toilet",3,"Bridge",3,"right",FALSE,"right",TRUE,2,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",FALSE
"5eeddefa177a7322144cbc5e","Hot Dog",4,"Hands",5,"Bubbles",5,"right",FALSE,"right",TRUE,2,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"63ee9abfa262bea95766dd9c","Spoon",1,"Hamburger",5,"Cloud",5,"middle",FALSE,"middle",TRUE,2,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",TRUE
"66cfab152c56aa0472529001","Moon",3,"Candy",4,"Slide",4,"left",FALSE,"middle",TRUE,2,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","left",TRUE
"6571fd9d691befe21fa61d18","Toothbrush",2,"Zebra",4,"Mouse",4,"right",FALSE,"right",TRUE,2,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",FALSE
"66312361cf5d4099e1330532","Battery",4,"Brush",4,"Cheese",4,"middle",FALSE,"right",TRUE,2,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","middle",FALSE
"6722ea20fb84b196f0a649b6","Wing",2,"Box",1,"Bat",1,"middle",FALSE,"right",TRUE,2,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",FALSE
"5ddce9f0f85b50c4fc1515a4","Radio",2,"Comb",4,"Knee",4,"left",FALSE,"middle",FALSE,2,FALSE,TRUE,FALSE,"right","right",FALSE,FALSE,TRUE,"middle","left",FALSE
"5c3bdbf548ad2900017fac31","Radio",4,"Ankle",2,"Hat",2,"right",FALSE,"right",TRUE,2,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"6844a1b95271dfc560af4709","Soda",1,"Feet",1,"Boots",1,"middle",FALSE,"middle",FALSE,2,FALSE,FALSE,TRUE,"right","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"616ef680ab8ca318a227f5ec","Fork",2,"Puzzles",3,"Truck",3,"left",FALSE,"right",FALSE,2,FALSE,TRUE,FALSE,"middle","middle",FALSE,FALSE,TRUE,"right","left",FALSE
"66d9cd06e207a93377f7820e","Hose",3,"Car",1,"Turtle",1,"right",FALSE,"right",TRUE,2,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",TRUE
"5962a5b29955ee00015bce98","Shoes",3,"Tricycle",1,"Heart",1,"right",FALSE,"right",TRUE,2,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",TRUE
"641384b3dffcf39ec42d3c23","Clown",4,"Pan",2,"Cheese",2,"middle",FALSE,"left",TRUE,2,FALSE,FALSE,TRUE,"left","right",FALSE,FALSE,TRUE,"left","middle",FALSE
"59692d61355b45000106c592","Fly",3,"Glue",2,"Camera",2,"left",FALSE,"right",FALSE,2,FALSE,TRUE,FALSE,"middle","middle",FALSE,FALSE,TRUE,"right","left",FALSE
"5dd05d80b2204f1487f7812c","Nest",5,"Lunch",4,"Fire truck",4,"left",FALSE,"left",FALSE,2,FALSE,TRUE,FALSE,"middle","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"6321d9c78e8e3c04f82a0ea0","Shovel",2,"Purse",4,"Hat",4,"right",FALSE,"right",FALSE,2,FALSE,TRUE,FALSE,"left","left",TRUE,FALSE,FALSE,"right","right",FALSE
"632d189d6b8f03d0d3db4c48","Ring",5,"Giraffe",2,"Frog",2,"left",FALSE,"left",TRUE,2,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",TRUE
"63b3377ca1ccdfc7cc567503","Rabbit",2,"Fingernail",4,"Potatoes",4,"right",FALSE,"right",TRUE,2,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",TRUE
"6678813aec86d687a654dedb","Pretzel",5,"Table",2,"Monkey",2,"right",FALSE,"left",TRUE,2,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","right",FALSE
"55cce6ea34e90600058d1e6d","Hose",4,"Belt",4,"Puzzles",4,"right",FALSE,"middle",TRUE,2,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","right",FALSE
"6658bba1a51a037d25bb677e","Money",4,"Puppets",3,"Zebra",3,"middle",FALSE,"middle",TRUE,2,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",TRUE
"60f5df9db9380d875c320307","Curtain",2,"Leg",1,"Sandwich",1,"middle",FALSE,"left",TRUE,2,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","middle",FALSE
"63d5b810f3dbbd11e7e65870","Crown",2,"Lunch",1,"Monkey",1,"left",FALSE,"middle",TRUE,2,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","left",FALSE
"66d1fdd400acfdbc181f41e0","Washcloth",1,"Truck",3,"Pizza",3,"left",FALSE,"right",TRUE,2,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",FALSE
"67b636c4ea38855cbb08ffe3","Water",1,"Bucket",3,"Tractor",3,"left",FALSE,"left",TRUE,2,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"5e1b795dc799223a3b447ada","Teeth",2,"Toilet",5,"Grass",5,"middle",FALSE,"right",FALSE,2,FALSE,TRUE,FALSE,"left","left",FALSE,FALSE,TRUE,"right","middle",FALSE
"5c5cad3e4ee81200018eafe2","Ankle",2,"Sandwich",5,"Yo-yo",5,"right",FALSE,"right",TRUE,2,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"5bc5be2572df5f00014479f9","Bee",1,"Bear",1,"Umbrella",1,"right",FALSE,"right",TRUE,2,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",FALSE
"5f8f436e4676a71879786b95","Eggs",3,"Oranges",5,"Cat",5,"middle",TRUE,"middle",TRUE,2,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",FALSE
"669053bbebafdd430e770142","Socks",5,"Scissors",3,"Toothbrush",3,"right",FALSE,"left",TRUE,2,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","right",FALSE
"677419f93048c66d62d2bf87","Shorts",3,"Octopus",3,"Fly",3,"right",FALSE,"right",TRUE,2,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"574aff1b5bef980007af2745","Notebook",5,"Stool",2,"Sandals",2,"right",FALSE,"middle",TRUE,2,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","right",FALSE
"58404fd8ad98e40001ce915f","Soap",5,"Candy",5,"Cloud",5,"middle",FALSE,"middle",FALSE,2,FALSE,TRUE,FALSE,"left","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"5de8887aa2db898017debf1a","Blocks",3,"Teapot",1,"Feather",1,"left",FALSE,"middle",TRUE,2,FALSE,FALSE,TRUE,"middle","right",FALSE,FALSE,TRUE,"middle","left",FALSE
"59d949cf8fd07a000184247e","Button",1,"Spaghetti",3,"Lamp",3,"left",FALSE,"right",TRUE,2,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",FALSE
"662945728093113a43ab8077","Swing",1,"Curtain",5,"Fire",5,"right",FALSE,"middle",FALSE,2,TRUE,FALSE,FALSE,"right","left",FALSE,FALSE,TRUE,"middle","right",TRUE
"676058418c08c71e4bb7cbd1","Camera",4,"Napkin",5,"Ear",5,"right",FALSE,"right",FALSE,2,FALSE,FALSE,TRUE,"left","middle",TRUE,FALSE,FALSE,"right","right",TRUE
"6643d22289210a4edf21e84d","Strawberries",1,"Gorilla",1,"Swimsuit",1,"left",TRUE,"left",TRUE,2,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"58954e2dc88c680001dd4b7e","Pillow",1,"Glasses",1,"Envelope",1,"right",FALSE,"right",TRUE,2,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",TRUE
"5b757a03976ecb0001b1168f","Computer",3,"Pirate",1,"Books",1,"left",FALSE,"right",TRUE,2,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",FALSE
"681b781064a5701a5ceee3bc","Duck",3,"Rainbow",3,"Sun",3,"right",FALSE,"middle",TRUE,2,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","right",TRUE
"6716c6700f376dc7f534af9d","Mailbox",5,"Cable",5,"Radio",5,"right",FALSE,"left",FALSE,2,TRUE,FALSE,FALSE,"right","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"671a3ac3dada5efe6d439698","Sofa",2,"Keys",1,"Candy",1,"right",FALSE,"right",TRUE,2,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"676b89007874c8eace113276","Slide",5,"Vacuum",5,"Bridge",5,"left",FALSE,"left",TRUE,2,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"6825af939111d286546fdde6","Plate",5,"Money",3,"Tricycle",3,"left",FALSE,"middle",TRUE,2,FALSE,FALSE,TRUE,"middle","right",FALSE,FALSE,TRUE,"middle","left",FALSE
"67164c92298409e37c670b3d","Sweater",1,"Queen",5,"Magazine",5,"right",FALSE,"middle",TRUE,2,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",FALSE
"682b3f63d0e2c4eff64fe664","Bike",1,"Spaghetti",3,"Box",3,"middle",FALSE,"middle",TRUE,2,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",TRUE
"5d3695969749cc00165c222f","Earring",3,"Bean",1,"Triangle",1,"middle",FALSE,"right",TRUE,2,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","middle",TRUE
"664521e03117b782ed4fff45","Ice Cream",5,"Monkey",2,"Fish",2,"right",FALSE,"left",FALSE,2,FALSE,FALSE,TRUE,"middle","left",FALSE,TRUE,FALSE,"left","right",FALSE
"6773dea609f77d473900997a","Sandals",4,"Suitcase",1,"Earring",1,"right",FALSE,"left",FALSE,2,TRUE,FALSE,FALSE,"right","middle",FALSE,FALSE,TRUE,"left","right",TRUE
"637fcee60a8378c1c3a65898","Necklace",2,"Mailbox",4,"Hands",4,"right",FALSE,"right",FALSE,2,FALSE,TRUE,FALSE,"middle","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"63f77a5dde1ea03305e119e0","Hat",3,"Candy",4,"Balls",4,"left",FALSE,"middle",TRUE,2,FALSE,FALSE,TRUE,"middle","right",FALSE,FALSE,TRUE,"middle","left",FALSE
"5fbf90f025a567296d943c7e","Newspaper",1,"Shorts",3,"Ant",3,"right",FALSE,"right",TRUE,2,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"636d6ce3fb3683ff33f9e514","String",3,"Pillow",3,"Pajamas",3,"left",FALSE,"right",TRUE,2,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",FALSE
"5af2a03697a14300017d2ba4","Goal",4,"Flashlight",2,"Shorts",2,"right",FALSE,"left",TRUE,2,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"60e3a25e8be835f754795d93","Cable",2,"Fingernail",3,"Jump rope",3,"right",FALSE,"left",FALSE,2,TRUE,FALSE,FALSE,"right","left",FALSE,TRUE,FALSE,"left","right",TRUE
"66b5172c8f0bd3b23ce66c22","Button",3,"Candle",2,"Camera",2,"middle",FALSE,"middle",FALSE,3,FALSE,FALSE,TRUE,"left","right",TRUE,FALSE,FALSE,"middle","middle",FALSE
"5ba60abd9629a90001b36fdc","Owl",3,"Vacuum",5,"Bag",5,"middle",FALSE,"right",TRUE,3,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",FALSE
"65dc99d0191a135ab835bf69","Car",2,"Fingernail",4,"Bell",4,"middle",FALSE,"middle",FALSE,3,FALSE,FALSE,TRUE,"left","right",TRUE,FALSE,FALSE,"middle","middle",FALSE
"60fe7bf61c7567f5cca9ade6","Notebook",5,"Teapot",1,"Waffle",1,"middle",FALSE,"left",TRUE,3,FALSE,FALSE,TRUE,"left","right",FALSE,FALSE,TRUE,"left","middle",TRUE
"5c9d88bb2b3c77001744ec1c","Keys",1,"Play dough",5,"Feet",5,"right",FALSE,"right",TRUE,3,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"5e283f576dbb560114ac7714","Juice",3,"Toilet",5,"Radio",5,"middle",FALSE,"left",TRUE,3,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","middle",FALSE
"62e02b1ed5b0fbc1b1dc09e7","Ant",2,"Corn",4,"Slide",4,"middle",FALSE,"middle",TRUE,3,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",FALSE
"5ecf9b46617a9b3dd56b3fe3","Hands",3,"Flashlight",3,"Chopsticks",3,"middle",FALSE,"middle",TRUE,3,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",TRUE
"590b3401182caf0001ab5801","Dress",1,"Radio",2,"Stars",2,"right",FALSE,"right",FALSE,3,FALSE,TRUE,FALSE,"left","left",TRUE,FALSE,FALSE,"right","right",FALSE
"65c11389b0d2ba8e63cb8b22","Nest",2,"Cookies",5,"Monkey",5,"middle",FALSE,"right",TRUE,3,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",FALSE
"5d15160539eeea001683830c","Dress",1,"Scissors",3,"Spider",3,"middle",FALSE,"right",TRUE,3,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",FALSE
"6620b6a209127dafd5b2dfb9","Milk",4,"Vacuum",1,"Tie",1,"right",FALSE,"left",TRUE,3,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"56c65a5a305eaa0005f2a634","Elephant",5,"Candle",2,"Ghost",2,"left",FALSE,"middle",FALSE,3,FALSE,FALSE,TRUE,"right","middle",FALSE,TRUE,FALSE,"middle","left",FALSE
"59fb1518b47dfc0001b6659b","CD",2,"Rock",4,"Bow",4,"right",FALSE,"left",TRUE,3,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"602c0fc2eff74b4748e9b41e","Vacuum",5,"Bottle",2,"Tape",2,"middle",FALSE,"left",TRUE,3,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","middle",FALSE
"5bcc98d1db645700015222b5","Tissue",3,"Blocks",4,"Refrigerator",4,"left",FALSE,"right",FALSE,3,FALSE,FALSE,TRUE,"middle","right",FALSE,TRUE,FALSE,"right","left",FALSE
"6773e6e6b205d22a2e097735","Ear",1,"Plate",3,"Arm",3,"right",FALSE,"right",FALSE,3,FALSE,FALSE,TRUE,"middle","left",TRUE,FALSE,FALSE,"right","right",FALSE
"67505c42a18c872bab88ed42","Bug",3,"Sun",2,"Radio",2,"right",FALSE,"right",TRUE,3,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",FALSE
"62a1e021702679d27813a3e2","Iron",2,"Soup",2,"Bracelet",2,"right",FALSE,"middle",FALSE,3,TRUE,FALSE,FALSE,"right","left",FALSE,FALSE,TRUE,"middle","right",FALSE
"639f294882a3797f77a3dd81","Coloring Book",4,"Dog",2,"Cherry",2,"right",TRUE,"right",TRUE,3,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",FALSE
"654bc148c95bca00d541ec33","Train",2,"Umbrella",1,"Balloons",1,"middle",FALSE,"middle",FALSE,3,FALSE,TRUE,FALSE,"left","left",TRUE,FALSE,FALSE,"middle","middle",TRUE
"5d23460ad4c57900192b129c","Feet",4,"Baby",1,"Ant",1,"right",FALSE,"right",TRUE,3,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",FALSE
"67673cda94b4d0cf1a6a7382","Stairs",2,"Cupcake",1,"Button",1,"left",FALSE,"left",TRUE,3,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"5c4f5967aac8be0001716a65","Pig",2,"Keys",4,"Heart",4,"middle",FALSE,"right",FALSE,3,FALSE,TRUE,FALSE,"left","left",FALSE,FALSE,TRUE,"right","middle",FALSE
"67758c9a30d6819221153393","Oranges",1,"Whistle",1,"Sun",1,"left",TRUE,"left",TRUE,3,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",FALSE
"66b37344796f45313433abc8","Snow",4,"Mouse",2,"Apples",2,"right",TRUE,"right",TRUE,3,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"632096b5574155e8727c50cc","Paper",1,"Battery",2,"Horse",2,"middle",FALSE,"middle",FALSE,3,FALSE,TRUE,FALSE,"right","right",TRUE,FALSE,FALSE,"middle","middle",FALSE
"66dcc0e54f44ccecf2730c76","Hamburger",3,"Pig",2,"Knee",2,"right",FALSE,"right",TRUE,3,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",TRUE
"60fac7ec133b6bf250d6d668","Chopsticks",5,"Backpack",5,"Yogurt",5,"middle",FALSE,"right",FALSE,3,TRUE,FALSE,FALSE,"middle","right",FALSE,TRUE,FALSE,"right","middle",FALSE
"5e459f61418f610891628564","Wheel",1,"Snake",5,"Butter",5,"middle",FALSE,"middle",FALSE,3,FALSE,FALSE,TRUE,"left","right",TRUE,FALSE,FALSE,"middle","middle",FALSE
"5e89ec793c01b3685a00bb12","Lunch",4,"Bed",5,"Refrigerator",5,"right",FALSE,"middle",TRUE,3,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",FALSE
"631d197eba06364cbea7fab2","Peas",4,"Fire",2,"Candle",2,"left",FALSE,"left",TRUE,3,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",TRUE
"66fd3f6c93c24ecc119be354","Spaghetti",2,"Bear",5,"Rain",5,"middle",FALSE,"middle",FALSE,3,FALSE,TRUE,FALSE,"left","left",TRUE,FALSE,FALSE,"middle","middle",TRUE
"5af1a4bc6e136b0001411714","Feet",1,"Paper",5,"Rice",5,"right",FALSE,"right",FALSE,3,FALSE,FALSE,TRUE,"left","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"60ed501279c68ea1a313d0aa","Helicopter",5,"Keys",5,"Scooter",5,"middle",FALSE,"middle",TRUE,3,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",FALSE
"5bf2f728bd9f150001f6cc42","Gorilla",3,"Movie",4,"Slide",4,"right",FALSE,"left",TRUE,3,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"59a734ce0c87a000017481ed","Elephant",4,"Jump rope",4,"Pot",4,"middle",FALSE,"right",FALSE,3,TRUE,FALSE,FALSE,"middle","right",FALSE,TRUE,FALSE,"right","middle",FALSE
"615e420a23219efe3427a367","Fence",1,"Toothpaste",5,"Shoulders",5,"left",FALSE,"right",TRUE,3,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","left",FALSE
"66b244a2f436437d3e109bbe","Pretzel",4,"Swimsuit",1,"Swing",1,"left",FALSE,"left",TRUE,3,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",TRUE
"5f1b05a8703c380d1393bb27","Teeth",1,"Radio",1,"Boat",1,"middle",FALSE,"right",TRUE,3,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","middle",FALSE
"6684497541f835bd67a199b2","Spaghetti",1,"Shoes",1,"TV",1,"right",FALSE,"right",TRUE,3,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",FALSE
"5eeddefa177a7322144cbc5e","Square",1,"Blanket",1,"Oranges",1,"right",TRUE,"right",TRUE,3,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"63ee9abfa262bea95766dd9c","Pudding",2,"Suitcase",5,"Umbrella",5,"right",FALSE,"middle",FALSE,3,FALSE,TRUE,FALSE,"left","left",FALSE,FALSE,TRUE,"middle","right",TRUE
"66cfab152c56aa0472529001","Popcorn",5,"Bubbles",2,"Bread",2,"right",FALSE,"right",FALSE,3,FALSE,FALSE,TRUE,"left","middle",TRUE,FALSE,FALSE,"right","right",TRUE
"6571fd9d691befe21fa61d18","Balloons",3,"Bag",2,"Cake",2,"middle",FALSE,"right",TRUE,3,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",FALSE
"66312361cf5d4099e1330532","Fire",2,"Purse",3,"Straw",3,"left",FALSE,"right",TRUE,3,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","left",FALSE
"6722ea20fb84b196f0a649b6","Sofa",3,"Crown",5,"Monkey",5,"right",FALSE,"right",TRUE,3,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",FALSE
"5ddce9f0f85b50c4fc1515a4","Potatoes",1,"Bike",3,"Feather",3,"left",FALSE,"left",TRUE,3,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",FALSE
"5c3bdbf548ad2900017fac31","Glasses",5,"Butter",4,"Cheese",4,"right",FALSE,"left",TRUE,3,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"6844a1b95271dfc560af4709","Chopsticks",2,"Leaf",3,"Refrigerator",3,"middle",FALSE,"left",FALSE,3,TRUE,FALSE,FALSE,"middle","left",FALSE,TRUE,FALSE,"left","middle",FALSE
"616ef680ab8ca318a227f5ec","Keys",1,"Snake",1,"Towels",1,"right",FALSE,"middle",TRUE,3,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","right",FALSE
"66d9cd06e207a93377f7820e","Cloud",1,"Ladder",1,"Fence",1,"middle",FALSE,"right",FALSE,3,FALSE,TRUE,FALSE,"left","left",FALSE,FALSE,TRUE,"right","middle",TRUE
"5962a5b29955ee00015bce98","Keys",5,"Bridge",5,"Spaghetti",5,"right",FALSE,"left",TRUE,3,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",TRUE
"641384b3dffcf39ec42d3c23","Rice",3,"Sink",5,"Ghost",5,"left",FALSE,"middle",TRUE,3,FALSE,FALSE,TRUE,"middle","right",FALSE,FALSE,TRUE,"middle","left",FALSE
"59692d61355b45000106c592","Marker",3,"Owl",1,"Swimsuit",1,"right",FALSE,"left",TRUE,3,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"5dd05d80b2204f1487f7812c","Eyes",1,"Teeth",4,"Soup",4,"left",FALSE,"middle",FALSE,3,FALSE,FALSE,TRUE,"right","middle",FALSE,TRUE,FALSE,"middle","left",FALSE
"6321d9c78e8e3c04f82a0ea0","Bone",2,"Table",3,"Slinky",3,"right",FALSE,"right",TRUE,3,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",FALSE
"632d189d6b8f03d0d3db4c48","Notebook",5,"Hands",2,"Teapot",2,"middle",FALSE,"left",FALSE,3,FALSE,TRUE,FALSE,"right","right",FALSE,FALSE,TRUE,"left","middle",TRUE
"63b3377ca1ccdfc7cc567503","Car",4,"Crayons",2,"Slinky",2,"middle",FALSE,"left",TRUE,3,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","middle",TRUE
"6678813aec86d687a654dedb","Coloring Book",5,"Cherry",1,"Soup",1,"middle",TRUE,"left",FALSE,3,TRUE,FALSE,FALSE,"middle","left",FALSE,TRUE,FALSE,"left","middle",FALSE
"55cce6ea34e90600058d1e6d","Glasses",2,"Button",1,"Stool",1,"left",FALSE,"right",TRUE,3,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",FALSE
"6658bba1a51a037d25bb677e","Octopus",1,"Jump rope",3,"Toothpaste",3,"right",FALSE,"middle",TRUE,3,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",TRUE
"60f5df9db9380d875c320307","Frog",4,"Pillow",2,"Giraffe",2,"middle",FALSE,"middle",FALSE,3,FALSE,TRUE,FALSE,"left","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"63d5b810f3dbbd11e7e65870","Mouth",4,"Rock",5,"Crackers",5,"right",FALSE,"right",TRUE,3,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"66d1fdd400acfdbc181f41e0","Jacket",2,"Box",2,"Cable",2,"right",FALSE,"middle",TRUE,3,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","right",FALSE
"67b636c4ea38855cbb08ffe3","Towels",5,"Drum",2,"Vacuum",2,"right",FALSE,"right",TRUE,3,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"5e1b795dc799223a3b447ada","Elephant",1,"Pizza",3,"Soda",3,"middle",FALSE,"middle",TRUE,3,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"5c5cad3e4ee81200018eafe2","Chicken",5,"Camera",2,"Zebra",2,"left",FALSE,"left",TRUE,3,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"5bc5be2572df5f00014479f9","Backpack",5,"Blocks",4,"Sandals",4,"middle",FALSE,"middle",TRUE,3,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"5f8f436e4676a71879786b95","Tummy",3,"Sheep",5,"Boat",5,"left",FALSE,"middle",FALSE,3,TRUE,FALSE,FALSE,"left","right",FALSE,FALSE,TRUE,"middle","left",FALSE
